dayRow,date,site,appName,id,userRatingCount,userRatingCountForCurrentVersion,averageUserRating,averageUserRatingForCurrentVersion,currentVersionReleaseDate,version,fileSizeBytes,releaseDate,releaseNotes,appId
"7",2024-02-05 10:07:14.643841,"Houston Methodist","MyMethodist","6Q7AvZFaI6Qsuej22wimi36GBnWjny",1727,1727,4.46497,4.46497,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-02-05 10:07:14.643841,"NYU Langone Health","NYU Langone Health","Ti7cgXk6yKiDvmTbHpaXxja3y8uc6d",15573,15573,4.63455,4.63455,"2023-11-27T16:07:21Z","2.11.2","119294976","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-02-05 10:07:14.643841,"Stanford Health Care","Stanford Health Care MyHealth","KAnmONMMqVOau8bUL2QeS3C6ZyMrMQ",1033,1033,3.81607,3.81607,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-02-05 10:07:14.643841,"Northwestern Medicine","MyNM by Northwestern Medicine","hj1USQtSQ1QGkWAKhlQl3ZRNKR9KAj",1417,1417,2.82428,2.82428,"2023-10-06T14:38:18Z","1.26.0","125953024","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-02-05 10:07:14.643841,"New York - Presbyterian","NYP Connect","rCVBFr9AAUliWs2jcFlTcARwMEKXy1",152,152,4.36184,4.36184,"2024-01-29T03:37:50Z","4.31","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-02-05 10:07:14.643841,"Rush University Medical Center","My RUSH Mobile","bpzqxMOcuwASwT7fyIs7w1pDSolmeM",8110,8110,4.72774,4.72774,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-02-05 10:07:14.643841,"University of Michigan Health","MyUofMHealth","o6cEc4kqBcJxOuMH5ZSYmL4CI0LtBh",1618,1618,4.60878,4.60878,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-02-05 10:07:14.643841,"Mass General Brigham, Inc","Patient Gateway","wNv4L3pAY7PSBwgxjwvoPGZf4N2nGy",462,462,2.70563,2.70563,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-02-05 10:07:14.643841,"Vanderbilt University Medical Center","My Health at Vanderbilt","sv6T0gpkGC8fh4akObFrkyZpN19Qmr",4373,4373,4.75394,4.75394,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-02-05 10:07:14.643841,"Epic","MyChart","lN7Lv7W5P9HImGNbXsZa2rZb1m5vUi",295044,295044,4.5983,4.5983,"2024-01-22T15:50:22Z","10.7.3","81920000","2010-09-14T08:14:14Z",NA,382952264
"17",2024-02-05 10:07:14.643841,"Kaiser Permanente","Kaiser Permanente","DEg91ORsibau8k6A85mv80r9VDolGg",389619,389619,4.77721,4.77721,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-02-05 10:07:14.643841,"Primary Care On Demand Wis.","Primary Care On Demand Wis.","fECuIwDABcJaETgJVn5BTC6PJEUwAw",55,55,4.85454,4.85454,"2024-02-02T21:51:48Z","4.158.8","183960576","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-02-06 10:06:22.742798,"Mayo Clinic","Mayo Clinic","tgQBu3frtDxV1h9BwRxm7FcH4hTSzj",2448,2448,3.33252,3.33252,"2024-01-22T18:06:18Z","11.1","144726016","2012-05-14T07:00:00Z",NA,523220194
"2",2024-02-06 10:06:22.742798,"Cleveland Clinic","MyClevelandClinic®","ebQD59Vf0uzfSwVHD08GOFsX6GVWvH",170,170,3.52353,3.52353,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-02-06 10:06:22.742798,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","J9lq2EN857YjX0l1XBF6XqV9ZQ23E9",7,7,4.85714,4.85714,"2023-10-12T05:10:36Z","2.1.0","79201280","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-02-06 10:06:22.742798,"Mount Sinai","MyMountSinai","MUDnOqoQtYmOmTS7k7nPi8Zi9KGHf3",2485,2485,4.3992,4.3992,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-02-06 10:06:22.742798,"Penn Medicine","myPennMedicine","ZQfROZJUv3Xnk61ybcWwpH19W2LKsP",2229,2229,4.69628,4.69628,"2024-01-27T13:19:46Z","10.7.2","127554560","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-02-06 10:06:22.742798,"Cedars-Sinai","Cedars-Sinai","Dfxxo0M7acIgwTLGz7pX2eym1FFE4r",47338,47338,4.81131,4.81131,"2023-12-06T22:23:44Z","6.0.1","412906496","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-02-06 10:06:22.742798,"Houston Methodist","MyMethodist","o1KL3n1bHLkLIiE1rqp2esqIx35rhe",1728,1728,4.46528,4.46528,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-02-06 10:06:22.742798,"NYU Langone Health","NYU Langone Health","Sqqzdk9ofN8DLyvF60YfZn4s705pRv",15586,15586,4.63442,4.63442,"2023-11-27T16:07:21Z","2.11.2","119294976","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-02-06 10:06:22.742798,"Stanford Health Care","Stanford Health Care MyHealth","PkzPPnqE6kECTWd65RFoWUp8crW3Ep",1033,1033,3.81607,3.81607,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-02-06 10:06:22.742798,"Northwestern Medicine","MyNM by Northwestern Medicine","z0dLgScLOqr7drnceFyQ2mQY0XvtZs",1417,1417,2.82428,2.82428,"2023-10-06T14:38:18Z","1.26.0","125953024","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-02-06 10:06:22.742798,"New York - Presbyterian","NYP Connect","5M5O2cq3UIpqL2iHnEO2Tg8IMzXuOr",152,152,4.36184,4.36184,"2024-01-29T03:37:50Z","4.31","143859712","2016-01-02T23:17:20Z",NA,1067978515
